work_year,experience_level,employment_type,job_title, salary_in_usd ,employee_residence,remote_ratio,company_location,company_size
2022,Entry-level,Full-Time,Data Engineer,"$160,000 ",United States,On-site,United States,Medium
2022,Entry-level,Full-Time,Data Engineer,"$135,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$192,500 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$140,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$152,500 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$130,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$65,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$55,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$178,750 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$160,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$63,040 ",France,Remote,France,Medium
2022,Mid-level,Full-Time,Data Scientist,"$52,533 ",France,Remote,France,Medium
2022,Mid-level,Full-Time,Machine Learning Scientist,"$165,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Machine Learning Scientist,"$135,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Analytics Engineer,"$170,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Analytics Engineer,"$125,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$105,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$70,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$130,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$95,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$203,500 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$152,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$197,430 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$134,760 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$120,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$197,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$99,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$220,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$162,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$110,446 ",Lithuania,On-site,Lithuania,Medium
2022,Mid-level,Full-Time,Data Engineer,"$79,178 ",Lithuania,On-site,Lithuania,Medium
2022,Mid-level,Full-Time,Data Science Consultant,"$70,186 ",United Kingdom,On-site,United Kingdom,Medium
2022,Mid-level,Full-Time,Data Science Consultant,"$51,716 ",United Kingdom,On-site,United Kingdom,Medium
2022,Senior-level,Full-Time,Data Architect,"$149,040 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Architect,"$113,900 ",United States,Remote,United States,Medium
2020,Mid-level,Full-Time,Business Data Analyst,"$95,000 ",United States,On-site,United States,Medium
2021,Senior-level,Full-Time,Data Analyst,"$115,000 ",United States,Remote,United States,Small
2022,Senior-level,Full-Time,Data Analyst,"$171,000 ",United States,Remote,Australia,Large
2022,Entry-level,Full-Time,Data Analytics Engineer,"$13,000 ",Argentina,Remote,Argentina,Small
2022,Senior-level,Full-Time,Data Engineer,"$100,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$78,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$120,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$95,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Specialist,"$110,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Specialist,"$70,000 ",United States,On-site,United States,Medium
2022,Entry-level,Freelance,Data Analytics Consultant,"$50,000 ",Belgium,Remote,United States,Small
2022,Senior-level,Full-Time,Data Scientist,"$185,900 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$129,300 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$150,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$100,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$230,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$154,600 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Machine Learning Engineer,"$204,500 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Machine Learning Engineer,"$142,200 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$160,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$75,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$47,280 ",Spain,On-site,Spain,Medium
2022,Senior-level,Full-Time,Data Scientist,"$37,824 ",Spain,On-site,Spain,Medium
2022,Senior-level,Full-Time,Data Engineer,"$213,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$152,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$140,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$120,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$110,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$70,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Machine Learning Software Engineer,"$227,200 ",Canada,Remote,Canada,Medium
2022,Senior-level,Full-Time,Machine Learning Software Engineer,"$168,000 ",Canada,Remote,Canada,Medium
2021,Entry-level,Full-Time,3D Computer Vision Researcher,"$20,000 ",American Samoa,On-site,American Samoa,Medium
2022,Mid-level,Full-Time,Data Scientist,"$64,090 ",Germany,On-site,Germany,Medium
2022,Mid-level,Full-Time,Data Scientist,"$60,938 ",Germany,On-site,Germany,Medium
2022,Senior-level,Full-Time,ML Engineer,"$243,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,ML Engineer,"$183,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$175,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$150,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$130,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$90,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$165,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$124,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$178,000 ",Canada,On-site,Canada,Medium
2022,Senior-level,Full-Time,Data Engineer,"$132,000 ",Canada,On-site,Canada,Medium
2022,Senior-level,Full-Time,Data Engineer,"$300,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$130,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$169,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$110,600 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$116,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$96,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$92,350 ",United Kingdom,On-site,United Kingdom,Medium
2022,Senior-level,Full-Time,Data Analyst,"$70,186 ",United Kingdom,On-site,United Kingdom,Medium
2022,Senior-level,Full-Time,Data Analyst,"$105,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$70,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Machine Learning Researcher,"$105,236 ",Canada,Partially Remote,Canada,Large
2022,Senior-level,Full-Time,Data Engineer,"$194,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$129,400 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Architect,"$190,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Architect,"$135,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$100,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$70,000 ",United States,On-site,United States,Medium
2022,Entry-level,Full-Time,Machine Learning Engineer,"$189,750 ",United States,On-site,United States,Medium
2022,Entry-level,Full-Time,Machine Learning Engineer,"$140,250 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$130,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$100,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$160,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$109,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Research Engineer,"$250,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Research Engineer,"$150,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$206,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$160,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$135,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$120,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Machine Learning Engineer,"$115,573 ",France,Remote,France,Medium
2022,Senior-level,Full-Time,Machine Learning Engineer,"$73,546 ",France,Remote,France,Medium
2022,Entry-level,Full-Time,Data Engineer,"$160,000 ",United States,On-site,United States,Medium
2022,Entry-level,Full-Time,Data Engineer,"$135,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$150,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$100,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$120,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$95,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$68,293 ",Spain,On-site,Spain,Medium
2022,Senior-level,Full-Time,Data Engineer,"$42,026 ",Spain,On-site,Spain,Medium
2022,Senior-level,Full-Time,Data Engineer,"$191,200 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$130,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$191,200 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$130,000 ",United States,On-site,United States,Medium
2022,Entry-level,Full-Time,Machine Learning Research Engineer,"$66,192 ",Germany,Partially Remote,Germany,Large
2022,Entry-level,Full-Time,3D Computer Vision Researcher,"$50,000 ",United States,Remote,Costa Rica,Small
2022,Senior-level,Full-Time,Data Engineer,"$230,000 ",United States,On-site,United States,Large
2022,Senior-level,Full-Time,Data Engineer,"$154,600 ",United States,On-site,United States,Large
2022,Senior-level,Full-Time,Data Engineer,"$120,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$95,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$140,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$120,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$169,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$110,600 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$80,000 ",United States,Remote,United States,Large
2022,Senior-level,Full-Time,Data Engineer,"$185,900 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$129,300 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Analytics Engineer,"$135,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Analytics Engineer,"$110,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analytics Manager,"$155,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analytics Manager,"$140,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$205,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$150,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$179,500 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$134,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$180,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$120,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$185,900 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$129,300 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$175,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$145,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Architect,"$235,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Architect,"$175,000 ",United States,Remote,United States,Medium
2022,Entry-level,Full-Time,Data Science Consultant,"$27,317 ",Spain,Partially Remote,Spain,Large
2022,Mid-level,Full-Time,Data Engineer,"$160,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$90,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$68,293 ",Spain,On-site,Spain,Medium
2022,Senior-level,Full-Time,Data Engineer,"$36,773 ",Spain,On-site,Spain,Medium
2022,Senior-level,Full-Time,Data Engineer,"$145,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$115,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Specialist,"$165,000 ",United States,On-site,United States,Medium
